elapsed_seconds,max_lcp_residual,option_type,path,protocol_hash,regime_id,split,status
0.04381679091602564,1.3877787807814457e-17,put,01_snapshots/train_only/put/put_T025_s020_r010_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r010_q000,train,GENERATED
0.04411199991591275,1.3877787807814457e-17,put,01_snapshots/train_only/put/put_T025_s020_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r010_q003,train,GENERATED
0.044782624929212034,2.7755575615628914e-17,put,01_snapshots/train_only/put/put_T025_s020_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r010_q006,train,GENERATED
0.04434158396907151,2.7755575615628914e-17,put,01_snapshots/train_only/put/put_T025_s020_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r010_q010,train,GENERATED
0.04428729205392301,8.326672684688674e-17,put,01_snapshots/train_only/put/put_T025_s040_r001_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r001_q000,train,GENERATED
0.04502225003670901,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s040_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r001_q003,train,GENERATED
0.04397858306765556,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s040_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r001_q006,train,GENERATED
0.04489183297846466,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s040_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r001_q010,train,GENERATED
0.04469754092860967,1.1102230246251565e-16,put,01_snapshots/train_only/put/put_T025_s040_r005_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r005_q000,train,GENERATED
0.04511499998625368,1.1102230246251565e-16,put,01_snapshots/train_only/put/put_T025_s040_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r005_q003,train,GENERATED
0.0443662500474602,1.1102230246251565e-16,put,01_snapshots/train_only/put/put_T025_s040_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r005_q006,train,GENERATED
0.04423245904035866,1.1102230246251565e-16,put,01_snapshots/train_only/put/put_T025_s040_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r005_q010,train,GENERATED
0.0441308330046013,5.551115123125783e-17,put,01_snapshots/train_only/put/put_T025_s040_r010_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r010_q000,train,GENERATED
0.04448199993930757,5.551115123125783e-17,put,01_snapshots/train_only/put/put_T025_s040_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r010_q003,train,GENERATED
0.04507074994035065,5.551115123125783e-17,put,01_snapshots/train_only/put/put_T025_s040_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s040_r010_q006,train,GENERATED
